Time(ps),RoQ(intensity_data)
5888005768.144906,10.776444244137425
5889342280.795388,10.921048521104606
5890678887.1487,10.791499184965193
5892015396.356682,10.904953274045216
5893352005.792344,10.807687419084624
5894688512.289552,10.887969415234513
5896025124.054361,10.82473183226391
5897361628.612683,10.87038221133763
5898698241.918929,10.842431454546677
5900034745.33898,10.852865650624885
5901371359.376113,10.859899184691145
5902707862.475369,10.835273833829945
5904044476.422013,10.877518352216935
5905380980.022707,10.817693786568643
5906717593.058825,10.894898415810987
5908054097.975758,10.80106058222032
5909390709.294803,10.911575235538269
5910727216.323276,10.785319566557472
5912063825.144141,10.927195068498445
5913400335.048172,10.77067137764784
5914736940.626763,10.941631597801862
5916073454.127766,10.756874013782653
5917410055.768023,10.954703497092781
5918746573.53412,10.744415039577703
5920083170.598333,10.966276993886893
5921419693.234458,10.733185102828912
5922756285.152715,10.976243121672791
5924092813.1916485,10.723775511780198
5925429399.470274,10.984367797280044
5926765933.364753,10.716386642649525
5928102513.593628,10.990430423709812
5929439053.709634,10.711095253848324
5930775627.568271,10.994320368784075
5932112174.179609,10.70793581381565
5933448741.441899,10.996224147988286
5934785294.726145,10.706957030060387
5936121855.263705,10.99611458954739
5937458415.299571,10.708174000818568
5938794969.0836525,10.993993256763094
5940131535.84982,10.711567954329968
5941468082.951728,10.989890428226623
5942804656.327167,10.717086572956898
5944141196.917209,10.983578262189287
5945477776.682967,10.724704757392406
5946814311.027926,10.975247463452508
5948150896.870378,10.734319565507084
5949487425.329562,10.965089466970007
5950824016.84505,10.74573337095635
5952160539.864968,10.953353917020417
5953497136.565786,10.758310414223011
5954833654.673533,10.940128080883062
5956170255.995152,10.772209915161197
5957506769.7906,10.925555116949992
5958843375.100031,10.786971358053265
5960179885.246939,10.909803621386526
5961516493.85211,10.80283652948539
5962853001.0682955,10.89304257083279
5964189612.228307,10.81958443652388
5965526117.275005,10.875600095007275
5966862730.211106,10.8372013820573
5968199233.881697,10.858004325380932
5969535847.788823,10.854763477173643
5970872350.897072,10.840500181179971
5972208964.955771,10.872311969850335
5973545468.323776,10.822827366072186
5974882081.712354,10.889850156056633
5976218586.158363,10.805889986887856
5977555198.06505,10.90675241729995
5978891704.391342,10.789818750896183
5980228314.026324,10.922722970523525
5981564823.00732,10.774869889150619
5982901429.614442,10.937516353380387
5984237941.985231,10.7608024083659
5985574544.853194,10.951007029871919
5986911061.298644,10.747954351888232
5988247659.77155,10.96302694691995
5989584180.916161,10.736307248802442
5990920774.403225,10.97349628179212
5992257300.801874,10.726345827868586
5993593888.78618,10.982176017659091
5994930420.915905,10.718338264340886
5996267002.962064,10.988915202814978
5997603541.2149935,10.712433712276162
5998940116.975593,10.993380174306246
6000276661.653135,10.708640487726978
6001613230.873885,10.995872404014005
6002949782.182266,10.707017052085527
6004286344.705771,10.99635631531391
6005622902.752975,10.707588444967229
6006959458.521063,10.9948250031194
6008296023.315235,10.710345851989434
6009632572.369817,10.99130032128719
6010969143.819143,10.715246757005401
6012305686.301595,10.985663333593138
6013642264.215662,10.722241461694184
6014978800.36473,10.977894026506007
6016315384.457343,10.731296461630258
6017651914.605607,10.968259640316388
6018988504.499036,10.742200752292433
6020325029.06798,10.95696801498777
6021661624.298549,10.754457991021425
6022998143.792318,10.944163942096653
6024334743.817281,10.768029300310344
6025671258.815212,10.929966495660802
6027007863.020789,10.782522967178782
6028344374.168828,10.914577480661729
6029680981.879303,10.79804581619485
6031017489.880433,10.898051236520866
6032354100.368161,10.814562517545607
6033690605.971989,10.880784732117425
6035027218.468181,10.831986394331963
6036363722.45983,10.863132887499482
6037700336.165937,10.84962181065207
6039036839.354419,10.845672492551538
6040373453.45397,10.867076534202775
6041709956.660192,10.827996268391505
6043046570.330884,10.88474042700741
6044383074.375493,10.810775598306842
6045719686.801377,10.901856965803297
6047056192.492599,10.794410757356085
6048392802.876171,10.9181592188805
6049729310.997833,10.779163667415537
6051065918.571846,10.933286816252453
6052402429.871771,10.764847000694978
6053739033.910602,10.947183768938778
6055075549.089522,10.751583197040992
6056412148.919925,10.959653145035503
6057748668.621104,10.739582998924524
6059085263.632181,10.970593279715535
6060421788.431884,10.729082983249084
6061758378.084142,10.979817315213088
6063094908.483094,10.72046620130178
6064431492.316431,10.987148759681679
6065768028.732404,10.713955139098564
6067104606.372928,10.992269035077006
6068441149.134545,10.70953319704174
6069777720.3001175,10.9953466328378
6071114269.641991,10.707267279774337
6072450834.1463995,10.996423415604982
6073787390.205647,10.707192330809425
6075123947.961372,10.995484017472752
6076460510.775595,10.709309506343526
6077797061.795099,10.992541843593733
6079133631.301814,10.7135861552863
6080470175.697364,10.987577165892548
6081806751.734939,10.719956382616138
6083143289.716936,10.980378972145983
6084479872.0269785,10.728433614778305
6085816403.9008465,10.971280155760079
6087152992.132035,10.738809955792169
6088489518.293693,10.960447879097588
6089826112.006979,10.750730123856414
6091162632.936975,10.948081359130112
6092499231.612092,10.76389906005211
6093835747.868483,10.934277112223086
6095172350.911652,10.778159825343002
6096508863.121738,10.919225334757058
6097845469.874462,10.793326383492007
6099181978.725495,10.902998279473868
6100518588.47432,10.80963803786956
6101855094.703313,10.885929518505835
6103191706.690395,10.826794895834347
6104528211.073211,10.86829277636245
6105864824.507546,10.844480782576378
6107201327.847398,10.850814256803229
6108537941.916541,10.861944910264878
6109874445.032096,10.833193811537642
6111211058.914194,10.879585814818926
6112547562.627441,10.815711072101731
6113884175.503415,10.89689507255348
6115220680.627489,10.799151010349641
6116557291.693165,10.913477636844627
6117893799.020297,10.783547089331256
6119230407.498322,10.928952347792338
6120566917.788104,10.769002470097059
6121903522.939462,10.943238492595667
6123240036.907595,10.755340390466602
6124576638.042556,10.956141761799842
6125913156.350242,10.743008009031286
6127249752.838582,10.96753772004761
6128586276.082729,10.731983337514077
6129922867.363068,10.977294611629546
6131259396.067451,10.722797427989848
6132595981.655564,10.98519500142227
6133932516.263058,10.715657503516516
6135269095.759058,10.99098832604749
6136605636.625081,10.710612748783701
6137942209.719338,10.99464748457413
6139278757.1065855,10.707707378549326
6140615323.584314,10.996315807468731
6141951877.658865,10.706986187948983
6143288437.403308,10.995969484854077
6144624998.232164,10.708460302026557
6145961551.226321,10.993613458481885
6147298118.776418,10.712106983601531
6148634665.103298,10.989281359181467
6149971239.241989,10.717870025790551
6151307779.083384,10.982699220764193
6152644359.58041,10.725734830213865
6153980893.214191,10.97414726047562
6155317479.745093,10.735569444092288
6156654007.541107,10.963789171545308
6157990599.692027,10.747131730871777
6159327122.106607,10.951875638502118
6160663719.380425,10.759880943343338
6162000236.9496355,10.938481554710576
6163336838.773333,10.77388764117921
6164673352.105023,10.923768341065774
6166009957.83817,10.78876850997669
6167346467.602973,10.907877436459726
6168683076.547222,10.804764897016085
6170019583.468614,10.891027910066544
6171356194.878041,10.821633590357264
6172692699.721625,10.873522068793108
6174029312.8137865,10.839286922613852
6175365816.375951,10.855955128597092
6176702430.343468,10.856813417560607
6178038933.439585,10.838413286154314
6179375547.462111,10.874392878246372
6180712050.91446,10.82077475001568
6182048664.170836,10.891873021560341
6183385168.796414,10.803956235405225
6184721780.4768305,10.908685500857398
6186058287.075256,10.788014421357824
6187394896.393251,10.924518391357216
6188731405.734914,10.773183187529542
6190068011.939027,10.939173230396753
6191404524.753672,10.759220976541375
6192741127.138577,10.952497175268789
6194077644.104496,10.746543537759948
6195414242.021451,10.964333567725106
6196750763.755433,10.735043036274382
6198087356.62189,10.974611033800228
6199423883.670081,10.725300217527092
6200760470.978318,10.983070583481094
6202097003.808133,10.717538534253519
6203433585.132778,10.98953963250938
6204770124.125971,10.711877700692366
6206106699.1303005,10.993775823860272
6207443244.577314,10.70833676001551
6208779813.018245,10.996033623935062
6210116365.113904,10.706970292022048
6211452926.845592,10.996280805003384
6212789485.686216,10.707799373941654
6214126040.66222,10.994513839999296
6215462606.244203,10.710811216542682
6216799154.518168,10.990757947165186
6218135726.738022,10.715959384996962
6219472268.462892,10.984851898725788
6220808847.118787,10.723203697951162
6222145382.544531,10.976857395074944
6223481967.339282,10.732483515541293
6224818496.809197,10.96701264684685
6226155087.3546715,10.74359442945678
6227491611.300291,10.955542039267756
6228828207.123152,10.755980237415978
6230164726.057857,10.942567840339482
6231501326.606584,10.769707114446271
6232837841.117992,10.9282183780787
6234174445.771047,10.784287726093424
6235510956.512314,10.912682538494535
6236847564.587347,10.799949425160953
6238184072.267483,10.896060096505991
6239520683.031451,10.816540009496638
6240857188.404817,10.878720764287252
6242193801.084838,10.834064439599445
6243530304.939973,10.861088513674714
6244866918.734775,10.851673338114106
6246203421.882711,10.843622443289934
6247540035.974507,10.869168234212356
6248876539.236754,10.825930359828504
6250213152.803358,10.886784666394211
6251549656.999733,10.808820180736593
6252886269.226737,10.903818289033653
6254222775.163216,10.792559827429438
6255559385.2560625,10.919990521898308
6256895893.712841,10.777439627470775
6258232500.90859,10.9349870433422
6259569012.628524,10.763219842384558
6260905616.207157,10.948723933987441
6262242131.884757,10.750119832759554
6263578731.179846,10.961015835743003
6264915251.450988,10.738258016803982
6266251845.859568,10.971769910358903
6267588371.29207,10.727971237758744
6268924960.283571,10.980778135116386
6270261491.368788,10.719595722932063
6271598074.492898,10.987880030000317
6272934611.63843,10.71332636337787
6274271188.531767,10.992732728907814
6275607732.055429,10.709154582841949
6276944302.446923,10.995577213869963
6278280852.572038,10.707144664283929
6279617416.286946,10.996417593027687
6280953973.139028,10.707327605562963
6282290530.101525,10.995241874363414
6283627093.706428,10.709700584549452
6284963643.940731,10.992066835866762
6286300214.224257,10.714227007869724
6287636757.854265,10.986834341540254
6288973334.643274,10.720843587478962
6290309871.890731,10.979407197575057
6291646454.915697,10.729556267099623
6292982986.096909,10.9700933279677
6294319574.995919,10.740144921011678
6295656100.517065,10.95907598489948
6296992694.841178,10.752202080720904
6298329215.192297,10.946533023730108
6299665814.412194,10.765533650407322
6301002330.159922,10.932569849494424
6302338933.673752,10.779889884258294
6303675445.452924,10.91738826089133
6305012052.59522,10.795197886018423
6306348561.099468,10.901032479393342
6307685171.151003,10.811596828181846
6309021677.122482,10.88388223700277
6310358289.320928,10.828862765132593
6311694793.539314,10.866207836713102
6313031407.090534,10.846531263603971
6314367910.36148,10.848762720824135
6315704524.451296,10.863988223018666
6317041027.594486,10.831117279977368
6318377641.400743,10.881647177217012
6319714145.237758,10.81373652668134
6321050757.942496,10.898882153884218
6322387263.284637,10.797251780022565
6323723874.086222,10.915367125321376
6325060381.72249,10.781787968044805
6326396989.84748,10.930693791511876
6327733500.532887,10.76733172510559
6329070105.247498,10.944826751805165
6330406619.691882,10.753826407583043
6331743220.312853,10.95755882450376
6333079739.1703615,10.741624013970894
6334416335.075085,10.9687747679847
6335752858.93448,10.730806935152957
6337089449.570221,10.978320495237265
6338425978.94616,10.721846651977621
6339762563.838247,10.985995041684301
6341099099.163658,10.714956802841954
6342435677.922513,10.991519490318838
6343772219.542177,10.710159754021543
6345108791.869091,10.99494714159332
6346445340.034538,10.707509071577242
6347781905.726096,10.99637967982269
6349118460.591875,10.707045627612873
6350455019.542965,10.995796661184594
6351791581.164356,10.708776571327984
6353128133.369735,10.993206405018618
6354464701.70193,10.71267520554009
6355801247.256291,10.988644096793976
6357137822.155059,10.718681447477994
6358474361.2516365,10.981793507133647
6359810942.475457,10.726791588362115
6361147475.403162,10.973022072563639
6362484062.616805,10.736843927756926
6363820589.755943,10.962473068507624
6365157182.535439,10.74855145564954
6366493704.352076,10.950377005504512
6367830302.190989,10.761470160751573
6369166819.230046,10.936817289523255
6370503421.546987,10.775580735692145
6371839934.424171,10.921966767179528
6373176540.571403,10.79057793221556
6374513049.964078,10.905939464110261
6375849659.237117,10.806702443654197
6377186165.874275,10.88899991790013
6378522777.522327,10.82368861228524
6379859282.173781,10.871439172351637
6381195895.410866,10.841374703917667
6382532398.875851,10.85390474004629
6383869012.892443,10.858861991089292
6385205515.98777,10.8363288109704
6386542129.962798,10.876468739652987
6387878633.510758,10.818728178979311
6389215246.623764,10.893883343419043
6390551751.4399395,10.802031830362886
6391888362.883238,10.910606634498498
6393224869.764422,10.786222518825143
6394561478.755066,10.92629886397651
6395897988.467459,10.77151200139018
6397234594.258837,10.940810502479343
6398571107.526692,10.757658371322945
6399907709.419592,10.95396684264851
6401244226.914487,10.745136566442607
6402580824.267457,10.965629327473037
6403917346.598342,10.733803540026729
6405253938.83719,10.975700709272505
6406590466.541369,10.724281384576544
6407927053.167671,10.983938403917337
6409263586.70284,10.716766843359801
6410600167.301327,10.990137609667276
6411936707.03879,10.711350930506411
6413273281.283497,10.994144186260453
6414609827.502669,10.708063026681382
6415946395.161768,10.996167112258
6417282948.046034,10.706953817117132
6418619508.985263,10.996177514453956
6419956068.619261,10.708040411634476
6421292622.803919,10.994175244418335
6422629189.172285,10.71130604920156
6423965736.667745,10.990188880375847
6425302309.655341,10.71670038735572
6426638850.626078,10.984013367550668
6427975430.0197,10.724193155864635
6429311964.726856,10.975795243587417
6430648550.218392,10.733695826654209
6431985079.01591,10.965742079061256
6433321670.206901,10.745011018508064
6434658193.536277,10.954094980628467
6435994789.943824,10.757521989994832
6437331308.327569,10.9409532366346
6438667909.391487,10.771365922499731
6440004423.425383,10.926454571736256
6441341028.516501,10.786065686860026
6442677538.860776,10.91077484317445
6444014147.290258,10.801863210236302
6445350654.659803,10.894059549528261
6446687265.689352,10.818548668229901
6448023770.843133,10.876650871595487
6449360383.6959305,10.836145796862715
6450696887.425737,10.85904190148794
6452033501.297954,10.853724547916672
6453370004.4166765,10.841558231227506
6454706618.489377,10.871255948398012
6456043121.818958,10.823869434837137
6457379735.270239,10.888821348014341
6458716239.629497,10.806873103699896
6460052851.646662,10.905768641639066
6461389357.839159,10.790737483693668
6462725967.630757,10.92180778396436
6464062476.432898,10.775730215328128
6465399083.240452,10.936670228865633
6466735595.389975,10.76161067297684
6468072198.499217,10.950244371316478
6469408714.684268,10.748677205155108
6470745313.435727,10.962356357344818
6472081834.284663,10.736957072073345
6473418428.0834255,10.972922025802351
6474754954.155507,10.726885704035192
6476091542.48004,10.981712661498223
6477428074.257142,10.718754070716745
6478764656.667014,10.988583607851059
6480101194.546488,10.712726521215473
6481437770.688899,10.993169341007645
6482774314.977688,10.708805789042636
6484110884.592693,10.99578015312579
6485447435.502781,10.707052296839796
6486783998.427141,10.996383963295463
6488120556.072414,10.707493089428683
6489457112.242018,10.994972155479797
6490793676.636577,10.710121367026444
6492130226.087387,10.991564877577266
6493466797.145338,10.71489660268903
6494803340.012861,10.986064030533853
6496139917.549588,10.72176442768623
6497476454.066866,10.978409399841635
6498813037.801765,10.730704795738637
6500149568.295921,10.968882316429015
6501486157.856562,10.741503525460374
6502822682.743957,10.957682306343386
6504159277.671594,10.753694336826163
6505495797.451653,10.944965396619104
6506832397.208028,10.767185745386293
6508168912.455848,10.930846028020886
6509505516.431162,10.78163406045512
6510842027.788985,10.915532507831974
6512178635.310932,10.797085419172365
6513515143.478635,10.899056269784868
6514851753.822363,10.813563385403452
6516188259.547084,10.88182798504559
6517524871.945938,10.830935014950095
6518861376.011009,10.86416762126756
6520197989.667883,10.848582478070682
6521534492.8812275,10.846711461965292
6522871106.980378,10.866028706872386
6524207610.162536,10.829044665626494
6525544223.881667,10.883702021749261
6526880727.8536415,10.811769306434952
6528217340.376087,10.900859259082424
6529553845.947179,10.79536328491446
6530890456.474004,10.917226202379625
6532226964.429822,10.780042568807378
6533563572.191656,10.932419051438155
6534900083.282478,10.765678108618852
6536236687.550917,10.946396059045194
6537573202.480576,10.752332382881505
6538909802.578969,10.958954403902487
6540246321.994421,10.740263346180486
6541582917.307904,10.969987892955121
6542919441.789645,10.729656144529352
6544256031.774241,10.979320570059306
6545592561.82771,10.720923385328973
6546929146.018395,10.986767760526327
6548265682.06648,10.714284689409956
6549602260.084068,10.992023811862124
6550938802.460843,10.709736365883353
6552275374.017609,10.995219280852938
6553611922.9633875,10.707340935099207
6554948487.867323,10.996415752481875
6556285043.525093,10.707135336401146
6557621601.682759,10.995596152550029
6558958164.096067,10.709122741439913
6560294715.513972,10.99277217653338
6561631284.626278,10.713272499391763
6562967829.410784,10.987942958726588
6564304405.066298,10.719520665869924
6565640943.422045,10.980861299807264
6566977525.368033,10.727874808030947
6568314057.594909,10.971872122002253
6569650645.485446,10.738142747341277
6570987171.974136,10.961134507471389
6572323765.37522,10.749992246756552
6573660286.601431,10.948858315984465
6574996884.997419,10.763077733479161
6576333401.514818,10.935135617399066
6577670004.316068,10.777288845548428
6579006516.748089,10.920150756217543
6580343123.299686,10.792399248929138
6581679632.330291,10.903990094191421
6583016241.921764,10.80864876862497
6584352748.285306,10.886963920021199
6585689360.161141,10.825749079134047
6587025864.63149,10.8693518286536
6588362478.002331,10.843442381413393
6589698981.381403,10.851853578176714
6591035595.435745,10.860908780017501
6592372098.541626,10.834247183118435
6593708712.457837,10.878539132870214
6595045216.112659,10.816714082188552
6596381829.071154,10.895884697636593
6597718334.088917,10.800117170121453
6599054945.284298,10.912515432046607
6600391452.458811,10.78444341576575
6601728061.111804,10.928064031929662
6603064571.204918,10.769855328757235
6604401176.573915,10.942426716458098
6605737690.304244,10.756114920309278
6607074291.696292,10.95541573998004
6608410809.728561,10.743717978527515
6609747406.509626,10.966901954570632
6611083929.444826,10.73258902196206
6612420521.04919,10.97676509303028
6613757049.41567,10.723289544881046
6615093635.35431,10.984779307984727
6616430169.599954,10.716023355431943
6617766749.467787,10.990709016417023
6619103289.953373,10.710853513687853
6620439863.435261,10.994485188976803
6621776410.429121,10.707819345965374
6623112977.304535,10.996272842714323
6624449530.978576,10.706967630877287
6625786091.124867,10.996046463990956
6627122651.552026,10.708311506757308
6628459204.946241,10.993809283038562
6629795772.099402,10.711830244768526
6631132318.8186245,10.989593233072894
6632468892.571023,10.717469606785661
6633805432.791227,10.983147905238784
6635142012.918329,10.72520962572946
6636478546.911779,10.974707781720625
6637815133.094603,10.734933138714037
6639151661.225814,10.964448188455371
6640488253.05566,10.746420604954217
6641824775.776,10.952627126484755
6643161372.760506,10.759082925377513
6644497890.601509,10.93931795561778
6645834492.17194,10.773035728718561
6647171005.73743,10.92467542956308
6648507611.257112,10.787856479708154
6649844121.214254,10.908854777958542
6651180729.988001,10.803786775027907
6652517237.0574255,10.892049999336924
6653853848.341839,10.820594687972925
6655190353.286955,10.874575473770541
6656526966.301443,10.838230039002822
6657863469.917134,10.856993468024877
6659200083.855469,10.855775021185863
6660536586.956315,10.839470273492527
6661873200.998584,10.873339252545755
6663209704.406793,10.82181391754284
6664546317.731543,10.890850060020485
6665882822.264767,10.80493476970577
6667219434.061174,10.907707631048636
6668555940.5204,10.788927001300772
6669892550.000287,10.923610640813818
6671229059.157966,10.774035787357878
6672565665.567472,10.93833603680309
6673902178.1560755,10.760019829455878
6675238780.786833,10.95174477849913
6676575297.488002,10.747255617443642
6677911895.687624,10.963674444081592
6679248417.122069,10.735680439372016
6680585010.303822,10.974049398364333
6681921537.022127,10.725826611903118
6683258124.673617,10.98262071012044
6684594657.148085,10.717940199800267
6685931238.838853,10.98922658227202
6687267777.456504,10.712155740061963
6688604352.844403,10.99357878538487
6689940897.901241,10.708486889838367
6691277466.737506,10.995955410665347
6692614018.434137,10.706990197100609
6693950580.567066,10.996322533025605
6695287139.005725,10.707688747189566
6696623694.382931,10.994674913912736
6697960259.565962,10.710571764290314
6699296808.235149,10.991036067617197
6700633380.064977,10.715594797534957
6701969922.173231,10.9852663845241
6703306500.453804,10.722712794692994
6704643036.245416,10.977385775781707
6705979620.685111,10.731878957719369
6707316150.497955,10.967647360649659
6708652740.713898,10.742885482586722
6709989264.974429,10.956267119974745
6711325860.498166,10.755206578838429
6712662379.715098,10.94337878992671
6713998979.99954,10.768854999398775
6715335494.756311,10.929105992320727
6716672099.183835,10.783391990740892
6718008610.129964,10.913644172057884
6719345218.0215645,10.798983722038766
6720681725.863026,10.897070048941506
6722018336.488374,10.815537303533864
6723354841.97714,10.879767178599556
6724691454.565408,10.833011219422273
6726027958.488308,10.862124540402231
6727364572.239584,10.850634006505704
6728701075.406646,10.844660899685673
6730037689.503788,10.868109008460275
6731374192.736238,10.826976394402987
6732710806.356979,10.885749932309787
6734047310.475076,10.809809817480417
6735383922.80421,10.902825989655584
6736720428.6150875,10.793487469594266
6738057038.856541,10.919064478848275
6739393547.142258,10.778311255050639
6740730154.530889,10.934127782751203
6742066666.036835,10.764041966531249
6743403269.849768,10.947946101839925
6744739785.273624,10.750858630055518
6746076384.8409605,10.96032822306421
6747412904.822362,10.738926292637101
6748749499.537101,10.971176855028354
6750086024.64816,10.728531209090818
6751422613.975198,10.980294638805809
6752759144.712028,10.720032666657332
6754095728.196082,10.987513005820778
6755432264.971447,10.713641305962307
6756768842.243801,10.992501191318624
6758105385.381001,10.709342674406507
6759441956.16497,10.995463848785386
6760778505.893052,10.7072030048966
6762115070.008079,10.996424018348293
6763451626.45844,10.707255295220934
6764788183.822771,10.995367998411764
6766124747.027216,10.709498738725241
6767461297.659115,10.992310858547457
6768797867.549381,10.713898738245527
6770134411.566855,10.987214115807431
6771470987.975628,10.720387639225724
6772807525.594682,10.979902782561943
6774144108.258068,10.728984259879423
6775480639.789502,10.97069763603896
6776817228.350945,10.73946562864574
6778153754.195751,10.959773753798807
6779490348.211312,10.751453801352032
6780826868.8547325,10.947319872010128
6782163467.799664,10.764703324863058
6783499983.804002,10.933436874042048
6784836587.080527,10.779011614634289
6786173099.076819,10.918320672178028
6787509706.0229845,10.794245858911237
6788846214.701646,10.902029719057914
6790182824.601132,10.810603469555671
6791519330.701733,10.88492032811859
6792855942.794463,10.827814566851194
6794192447.094767,10.867260461816288
6795529060.588172,10.845492330746918
6796865563.892614,10.849802061831634
6798202177.973374,10.862953367202788
6799538681.101148,10.832168829751259
6800875294.947238,10.880603638047129
6802211798.720149,10.814735981093861
6803548411.513023,10.897876680281344
6804884916.743324,10.798212651236593
6806221527.680039,10.914411510005634
6807558035.158387,10.78267748217148
6808894643.463501,10.92981354199967
6810231153.947248,10.768176039222713
6811567758.884307,10.94402445661311
6812904273.086279,10.75459094722476
6814240873.968728,10.95684357947338
6815577392.546663,10.742322276461682
6816913988.748019,10.968151029259129
6818250512.294823,10.731399738794122
6819587103.257956,10.97780397495037
6820923632.292916,10.72232490864536
6822260217.538304,10.98559313004155
6823596752.4994,10.715308228290674
6824933331.632233,10.991253740142213
6826269872.869644,10.710385555982302
6827606445.58567,10.994798764872824
6828942993.356589,10.707605769717949
6830279559.446628,10.996350794498529
6831616113.911449,10.7070117303624
6832952673.264487,10.995887679403062
6834289234.484431,10.708612601630294
6835625787.089268,10.99341602791659
6836962355.025475,10.712383691819817
6838298900.970886,10.988971122667056
6839635475.48499,10.718266880035937
6840972014.958419,10.982255682305123
6842308595.814599,10.726252892176756
6843645129.099371,10.97359522421058
6844981715.967845,10.736195190271665
6846318243.438975,10.96314265596846
6847654835.900886,10.747829542900776
6848991358.019522,10.951138768497168
6850327955.57314,10.760662716302795
6851664472.87973,10.93766263609909
6853001074.947893,10.774721081190604
6854337588.054178,10.922881307729389
6855674193.992835,10.789659732384466
6857010703.572786,10.906922728790889
6858347312.680543,10.805719721330302
6859683819.460376,10.890028365758955
6861020430.988889,10.822646789835167
6862356935.736304,10.872494991897199
6863693548.9013605,10.84031673855564
6865030052.414172,10.854943630978413
6866366666.407316,10.85782433943536
6867703169.501627,10.837384518923576
6869039783.502133,10.875417723580728
6870376287.000247,10.819764231200153
6871712900.187282,10.892865969324959
6873049404.90552,10.803005579672819
6874386016.470301,10.909634867186293
6875722523.206909,10.787128756294985
6877059132.364687,10.925398731247755
6878395641.888007,10.772356696974997
6879732247.889696,10.939984134755536
6881068760.926782,10.758447645117835
6882405363.070054,10.953224857215124
6883741880.295902,10.745855368539456
6885078477.9355955,10.964975680587601
6886414999.963143,10.734428388305036
6887751592.520819,10.975151805321627
6889088119.891863,10.724794185657125
6890424706.864372,10.983502102009368
6891761240.041545,10.717154282848057
6893097821.00849,10.989837975876474
6894434360.368399,10.711614141213355
6895770934.998356,10.99396098140779
6897107480.826011,10.70819795307103
6898444048.881442,10.996102951998422
6899780601.366029,10.706958378283419
6901117162.706802,10.996233314305845
6902453721.938879,10.707914537209357
6903790276.524345,10.994350208175028
6905126842.494502,10.71105168057079
6906463390.384095,10.990480510183076
6907799962.983096,10.716321444152886
6909136504.33545,10.98444156057637
6910473083.355847,10.723688487419814
6911809618.426454,10.976336527381127
6913146203.565662,10.733078504724565
6914482732.703077,10.966388704951576
6915819323.567861,10.744290501026434
6917155847.208546,10.95483070671366
6918492443.320837,10.756738489361673
6919828961.982689,10.941773519696921
6921165562.786679,10.770526009508513
6922502077.06136,10.927350090316812
6923838681.931728,10.7851633092384
6925175192.475901,10.911742890013903
6926511800.72708,10.800892401116178
6927848308.252672,10.895074217391354
6929184919.149009,10.817518175276325
6930521424.412673,10.87770023519317
6931858037.179322,10.835090952117357
6933194540.971223,10.860079010129425
6934531154.80563,10.85268542961199
6935867657.9377365,10.842611453539762
6937204272.021528,10.87019879503001
6938540775.315585,10.824912891576597
6939877388.826693,10.887790494430524
6941213893.102043,10.807858464560686
6942550505.226885,10.904781949416282
6943887011.288336,10.791659260905861
6945223621.233864,10.920888900057292
6946560129.859761,10.776594387448837
6947896736.865218,10.935819644094225
6949233248.795911,10.762423641240083
6950569852.144099,10.949476571680146
6951906368.070976,10.74940545867148
6953242967.098881,10.961680009477398
6954579487.654123,10.73761313544468
6955916081.762738,10.972341419129162
6957252607.509958,10.727432366891852
6958589196.173158,10.98124250936847
6959925727.599043,10.719177007642298
6961262310.37138,10.98823063087892
6962598847.878486,10.713026789164664
6963935424.401789,10.992951534650052
6965271968.302574,10.708978763322797
6966608538.3112545,10.995680797253533
6967945088.823453,10.707095310323826
6969281652.148441,10.996404475795494
6970618209.391833,10.707405478541952
6971954765.963081,10.995112243674589
6973291329.957722,10.709904483210236
6974627879.805243,10.991822541928387
6975964450.471162,10.714553789063281
6977300993.724584,10.986457711479787
6978637570.882976,10.721294458906087
6979974107.769622,10.978918144409583
6981310691.145489,10.730119709085503
6982647221.987012,10.969498846842768
6983983811.213239,10.740812292494255
6985320336.420852,10.958391077350308
6986656931.043652,10.752935812356409
6987993451.112038,10.94576197970586
6989330050.597667,10.766346594621249
6990666566.097649,10.931721398720136
6992003169.840319,10.780748683952304
6993339681.410405,10.916476882062554
6994676288.741258,10.796127786378522
6996012797.078177,10.900058733490713
6997349407.275192,10.812566142561485
6998685913.123579,10.882869555648213
7000022525.422274,10.829884650594337
7001359029.563626,10.86520161957283
7002695643.168379,10.847543226070846
7004032146.409492,10.847750610164292
7005368760.505331,10.864995336186558
7006705263.666331,10.830094177595837
7008041877.43101,10.882661836764795
7009378381.333215,10.812764998928495
7010714993.949393,10.899858889533107
7012051499.403137,10.796318668373772
7013388110.070491,10.916289724333597
7014724617.86312,10.780925085477554
7016061225.810197,10.931547044270364
7017397736.694409,10.766513701645863
7018734341.19006,10.94560340460077
7020070855.872746,10.753086771846391
7021407456.236956,10.958250077631778
7022743975.368734,10.740949754438791
7024080570.982697,10.96937630437395
7025417095.148266,10.730235941988143
7026753685.463555,10.978817150002232
7028090215.173036,10.721387680365526
7029426799.7197275,10.986379709816491
7030763335.401106,10.714621613767934
7032099913.794741,10.991771673501441
7033436455.787524,10.70994715688629
7034773027.734803,10.995084852217238
7036109576.284994,10.70742234338687
7037446141.588126,10.99640095227176
7038782696.844572,10.70708610618643
7040119255.4042015,10.995701191937828
7041455817.416396,10.70894363219584
7042792369.233077,10.992995556491001
7044128937.950422,10.712966272731903
7045465483.124609,10.988301640638078
7046802058.397166,10.719092037939403
7048138597.127726,10.981336874578787
7049475178.708437,10.727322734224389
7050811711.289702,10.972457790814124
